報告年度:2022,議題:水資源管理,,,,,
公司代號,公司名稱,用水量(公噸(t))-用水量(公噸(t)),資料範圍-資料範圍,用水密集度-用水密集度,用水密集度-單位,取得驗證-取得驗證
1617,榮星,無，無統計相關數據,,無，無統計相關數據,,
1618,合機,18882,母公司(不含子公司),6.5929,百萬元營業額,ISO14001                                                                                                                                                                                                
1623,大東電,,,,,
1626,艾美特-KY,275602,營運地深圳艾美特+九江艾美特,275602,百萬元營業額,
1702,南僑,1597294,台灣、中國大陸、泰國地區之製造單位及餐飲事業,0.0803,千元營業額                                                                                                                                                                                              ,
1707,葡萄王,338110,葡萄王生技、葡眾企業,32.5,百萬元營業額,ISO 14001                                                                                                                                                                                               
1708,東鹼,772170,僅母公司,96.2206,百萬元營業額,
1709,和益,105050,僅母公司(工廠),12.82,百萬元營業額,
1710,東聯,1990891,母公司,155.9,百萬元營業額,
1711,永光,721500,永光化學一~四廠、新竹全通科技、蘇州永光,82.51,百萬元產值                                                                                                                                                                                              ,ISO 14001                                                                                                                                                                                               
1712,興農,800127,母公司王田廠區(王田廠、王田二廠、生物工廠),52.54,植物保護佰萬元營收                                                                                                                                                                                      ,
1713,國化,73863,屏南分公司,0.129,產品,
1714,和桐,13705,高雄廠,0.381,產品,
1717,長興,1073670,母公司及包含合併財務報表之國內與國外子公司,0.369,產品(公噸)                                                                                                                                                                                              ,ISO 50001及ISO14046:2014                                                                                                                                                                                
1718,中纖,2156374,111年度總用水量,8.9984,總產品239638.7485公噸                                                                                                                                                                                   ,
1720,生達,150439,生達一廠+生達二廠,54.27,百萬元營業額,
1721,三晃,209587,母公司,9.18,產品,確信準則公報第一號                                                                                                                                                                                      
1722,台肥,26010700,母公司 台中廠 花蓮廠 苗栗廠,31.56,產品,
1723,中碳,350000,母公司,33.518,百萬元營業額,
1725,元禎,2550,母公司,0.341,百萬元營業額,
1726,永記,64740,20220101~20221231,無，無統計相關數據,,ISO14001                                                                                                                                                                                                
1727,中華化,377913.4517,桃園一廠、桃園二廠、彰化廠,0.002,百萬元營業額,
